date,rider_id,trip_id,city_id,status
2019-06-14,415,3963,13,completed
2019-06-14,924,3964,13,completed
2019-06-14,4232,3965,4,completed
2019-06-14,4577,3966,1,completed
2019-06-14,3402,3967,4,completed
2019-06-14,3888,3968,5,completed
2019-06-14,900,3969,13,completed
2019-06-14,443,3970,1,completed
2019-06-14,1808,3971,13,completed
2019-06-14,4519,3972,9,completed
2019-06-14,2341,3973,7,completed
2019-06-14,3812,3974,2,completed
2019-06-14,582,3975,6,completed
2019-06-14,1601,3976,7,completed
2019-06-14,5410,3977,5,completed
2019-06-14,332,3978,4,completed
2019-06-14,2363,3979,13,completed
2019-06-14,2235,3980,5,completed
2019-06-14,2114,3981,7,completed
2019-06-14,5280,3982,4,completed
2019-06-14,34,3983,11,completed
2019-06-14,1015,3984,6,completed
2019-06-14,3560,3985,8,completed
2019-06-14,3761,3986,9,completed
2019-06-14,2663,3987,13,completed
2019-06-14,416,3988,13,completed
2019-06-14,1233,3989,5,completed
2019-06-14,3031,3990,2,completed
2019-06-14,3558,3991,8,completed
2019-06-14,1033,3992,4,completed
2019-06-14,1800,3993,3,completed
2019-06-14,4196,3994,13,completed
2019-06-14,786,3995,7,completed
2019-06-14,3697,3996,1,completed
2019-06-14,2223,3997,8,completed
2019-06-14,4516,3998,6,completed
2019-06-14,5356,3999,4,completed
2019-06-14,3425,4000,6,completed
2019-06-14,3093,4001,2,completed
2019-06-14,3698,4002,1,completed
2019-06-14,3633,4003,11,completed
2019-06-14,607,4004,9,completed
2019-06-14,3776,4005,13,completed
2019-06-14,4669,4006,6,completed
2019-06-14,3650,4007,3,completed
2019-06-14,1232,4008,5,completed
2019-06-14,3356,4009,3,completed
2019-06-14,1503,4010,9,completed
2019-06-14,4372,4011,3,completed
2019-06-14,3646,4012,6,completed
2019-06-14,3181,4013,13,completed
2019-06-14,1709,4014,8,completed
2019-06-14,914,4015,2,completed
2019-06-14,4667,4016,6,completed
2019-06-14,3986,4017,3,completed
2019-06-14,5408,4018,5,completed
2019-06-14,1751,4019,10,completed
2019-06-14,2699,4020,13,completed
2019-06-14,5409,4021,2,completed
2019-06-14,5057,4022,13,completed
2019-06-14,241,4023,4,completed
2019-06-14,7,4024,4,completed
2019-06-14,2352,4025,6,completed
2019-06-14,334,4026,4,completed
2019-06-14,780,4027,6,completed
2019-06-14,623,4028,10,completed
2019-06-14,5163,4029,8,completed
2019-06-14,2698,4030,13,completed
2019-06-14,5313,4031,11,completed
2019-06-14,196,4032,7,completed
2019-06-14,3092,4033,2,completed
2019-06-14,3940,4034,4,completed
2019-06-14,2313,4035,4,completed
2019-06-14,2969,4036,9,completed
2019-06-14,5185,4037,13,completed
2019-06-14,2654,4038,10,completed
2019-06-14,4553,4039,1,completed
2019-06-14,5493,4040,2,completed
2019-06-14,3292,4041,10,completed
2019-06-14,5193,4042,5,completed
2019-06-14,4888,4043,10,completed
2019-06-14,414,4044,13,completed
2019-06-14,3890,4045,5,completed
2019-06-14,3558,4046,8,completed
2019-06-14,3698,4047,1,completed
2019-06-14,3626,4048,6,completed
2019-06-14,1503,4049,9,completed
2019-06-14,4157,4050,1,completed
2019-06-14,63,4051,10,completed
2019-06-14,2471,4052,4,completed
2019-06-14,4641,4053,3,completed
2019-06-14,88,4054,1,completed
2019-06-14,1456,4055,12,completed
2019-06-14,2294,4056,7,completed
2019-06-14,3811,4057,2,completed
2019-06-14,4993,4058,9,completed
2019-06-14,4615,4059,7,completed
2019-06-14,1486,4060,4,completed
2019-06-14,4115,4061,4,completed
2019-06-14,1781,4062,7,completed
2019-06-14,571,4063,4,completed
2019-06-14,5408,4064,5,completed
2019-06-14,3986,4065,3,completed
2019-06-14,3008,4066,9,completed
2019-06-14,4321,4067,1,completed
2019-06-14,2341,4068,7,completed
2019-06-14,1232,4069,5,completed
2019-06-14,745,4070,13,completed
2019-06-14,1607,4071,13,completed
2019-06-14,2603,4072,6,completed
2019-06-14,349,4073,8,completed
2019-06-14,3108,4074,11,completed
2019-06-14,4002,4075,9,completed
2019-06-15,1830,4076,4,completed
2019-06-15,329,4077,12,completed
2019-06-15,4191,4078,13,completed
2019-06-15,3920,4079,7,completed
2019-06-15,4332,4080,2,completed
2019-06-15,435,4081,11,completed
2019-06-15,1232,4082,5,completed
2019-06-15,4725,4083,2,completed
2019-06-15,4022,4084,1,completed
2019-06-15,671,4085,13,completed
2019-06-15,5341,4086,4,completed
2019-06-15,4091,4087,1,completed
2019-06-15,538,4088,4,completed
2019-06-15,2399,4089,5,completed
2019-06-15,1032,4090,4,completed
2019-06-15,4993,4091,9,completed
2019-06-15,4472,4092,4,completed
2019-06-15,1504,4093,9,completed
2019-06-15,1234,4094,5,completed
2019-06-15,1158,4095,2,completed
2019-06-15,242,4096,4,completed
2019-06-15,2378,4097,12,completed
2019-06-15,1074,4098,6,completed
2019-06-15,4985,4099,1,completed
2019-06-15,4615,4100,7,completed
2019-06-15,4721,4101,4,completed
2019-06-15,5523,4102,12,completed
2019-06-15,549,4103,11,completed
2019-06-15,3178,4104,6,completed
2019-06-15,5278,4105,2,completed
2019-06-15,1624,4106,1,completed
2019-06-15,3173,4107,3,completed
2019-06-15,3403,4108,4,completed
2019-06-15,4950,4109,9,completed
2019-06-15,5101,4110,1,completed
2019-06-15,5228,4111,13,completed
2019-06-15,1051,4112,10,completed
2019-06-15,2624,4113,10,completed
2019-06-15,286,4114,9,completed
2019-06-15,5458,4115,2,completed
2019-06-15,3425,4116,6,completed
2019-06-15,297,4117,2,completed
2019-06-15,4639,4118,3,completed
2019-06-15,4023,4119,1,completed
2019-06-15,3920,4120,7,completed
2019-06-15,3137,4121,4,completed
2019-06-15,2716,4122,6,completed
2019-06-15,2492,4123,2,completed
2019-06-15,1641,4124,5,completed
2019-06-15,4859,4125,9,completed
2019-06-15,623,4126,10,completed
2019-06-15,3798,4127,11,completed
2019-06-15,745,4128,13,completed
2019-06-15,5228,4129,13,completed
2019-06-15,963,4130,6,completed
2019-06-15,5355,4131,4,completed
2019-06-15,605,4132,9,completed
2019-06-15,3699,4133,1,completed
2019-06-15,4369,4134,9,completed
2019-06-15,3699,4135,1,completed
2019-06-15,2506,4136,4,completed
2019-06-15,1504,4137,9,completed
2019-06-15,5544,4138,2,completed
2019-06-15,1848,4139,3,completed
2019-06-15,4772,4140,12,completed
2019-06-15,4274,4141,13,completed
2019-06-15,241,4142,4,completed
2019-06-15,2998,4143,6,completed
2019-06-15,2115,4144,7,completed
2019-06-15,2997,4145,6,completed
2019-06-15,3013,4146,13,completed
2019-06-15,5460,4147,2,completed
2019-06-15,1435,4148,1,completed
2019-06-15,807,4149,11,completed
2019-06-15,2293,4150,7,completed
2019-06-15,2927,4151,2,completed
2019-06-15,1120,4152,9,completed
2019-06-15,4773,4153,12,completed
2019-06-15,2790,4154,12,completed
2019-06-15,3138,4155,4,completed
2019-06-15,3355,4156,3,completed
2019-06-15,3355,4157,3,completed
2019-06-15,4590,4158,2,completed
2019-06-15,823,4159,8,completed
2019-06-15,4433,4160,13,completed
2019-06-15,4184,4161,8,completed
2019-06-15,4489,4162,7,completed
2019-06-15,3669,4163,4,completed
2019-06-15,4613,4164,7,completed
2019-06-15,3597,4165,10,completed
2019-06-15,4839,4166,11,completed
2019-06-15,401,4167,1,completed
2019-06-15,2470,4168,4,completed
2019-06-15,673,4169,13,completed
2019-06-15,4070,4170,9,completed
2019-06-15,2490,4171,2,completed
2019-06-15,551,4172,13,completed
2019-06-15,3418,4173,13,completed
2019-06-15,1233,4174,5,completed
2019-06-15,4863,4175,1,completed
2019-06-15,3324,4176,4,completed
2019-06-15,1419,4177,4,completed
2019-06-15,4153,4178,13,completed
2019-06-15,3940,4179,2,completed
2019-06-15,4773,4180,12,completed
2019-06-15,5077,4181,13,completed
2019-06-15,1112,4182,9,completed
2019-06-15,175,4183,3,completed
2019-06-15,1232,4184,5,completed
2019-06-15,2996,4185,6,completed
2019-06-15,3698,4186,1,completed
2019-06-15,3544,4187,5,completed
2019-06-15,4639,4188,3,completed
2019-06-15,1443,4189,9,completed
2019-06-15,2976,4190,4,completed
2019-06-15,4905,4191,2,completed
2019-06-15,5257,4192,3,completed
2019-06-15,2276,4193,8,completed
2019-06-15,5544,4194,2,completed
2019-06-15,1682,4195,11,completed
2019-06-15,539,4196,4,completed
2019-06-15,2393,4197,5,completed
2019-06-15,3534,4198,9,completed
2019-06-15,1122,4199,9,completed
2019-06-15,227,4200,9,completed
2019-06-15,2043,4201,2,completed
2019-06-15,4795,4202,5,completed
2019-06-15,575,4203,7,completed
2019-06-15,5392,4204,6,completed
2019-06-15,1443,4205,9,completed
2019-06-15,5628,4206,8,completed
2019-06-15,3678,4207,13,completed
2019-06-15,3595,4208,10,completed
2019-06-15,4069,4209,9,completed
2019-06-15,1681,4210,11,completed
2019-06-15,5230,4211,13,completed
2019-06-15,90,4212,3,completed
2019-06-15,295,4213,2,completed
2019-06-15,3609,4214,6,completed
2019-06-15,1391,4215,6,completed
2019-06-15,3407,4216,3,completed
2019-06-15,1868,4217,2,completed
2019-06-15,3864,4218,6,completed
2019-06-15,5198,4219,1,completed
2019-06-15,2461,4220,11,completed
2019-06-15,694,4221,4,completed
2019-06-15,1504,4222,9,completed
2019-06-15,4947,4223,6,completed
2019-06-15,4382,4224,4,completed
2019-06-15,5410,4225,5,completed
2019-06-15,5285,4226,3,completed
2019-06-15,4772,4227,12,completed
2019-06-15,2149,4228,4,completed
2019-06-15,3073,4229,1,completed
2019-06-15,3533,4230,9,completed
2019-06-15,1163,4231,13,completed
2019-06-15,5184,4232,4,completed
2019-06-15,3544,4233,5,completed
2019-06-15,2631,4234,2,completed
2019-06-15,3404,4235,4,completed
2019-06-15,5127,4236,12,completed
2019-06-15,5259,4237,3,completed
2019-06-15,4584,4238,5,completed
2019-06-15,241,4239,4,completed
2019-06-15,5391,4240,6,completed
2019-06-15,108,4241,13,completed
2019-06-15,2462,4242,3,completed
2019-06-15,271,4243,13,completed
2019-06-15,1392,4244,6,completed
2019-06-15,1150,4245,9,completed
2019-06-15,5339,4246,13,completed
2019-06-15,3372,4247,7,completed
2019-06-15,1651,4248,13,completed
2019-06-15,2559,4249,4,completed
2019-06-15,4822,4250,1,completed
2019-06-15,1053,4251,10,completed
2019-06-15,1502,4252,9,completed
2019-06-15,1234,4253,5,completed
2019-06-15,1740,4254,3,completed
2019-06-15,3560,4255,8,completed
2019-06-15,2148,4256,4,completed
2019-06-15,5640,4257,11,completed
2019-06-15,1016,4258,6,completed
2019-06-15,968,4259,7,completed
2019-06-15,1708,4260,8,completed
2019-06-15,4449,4261,10,completed
2019-06-15,2491,4262,2,completed
2019-06-15,2147,4263,4,completed
2019-06-15,2900,4264,5,completed
2019-06-15,5408,4265,5,completed
2019-06-15,3744,4266,7,completed
2019-06-15,4070,4267,9,completed
2019-06-15,3381,4268,7,completed
2019-06-15,1584,4269,13,completed
2019-06-15,4430,4270,1,completed
2019-06-15,3004,4271,8,completed
2019-06-15,4052,4272,11,completed
2019-06-15,3886,4273,4,completed
2019-06-15,1626,4274,1,completed
2019-06-15,4764,4275,3,completed
2019-06-15,78,4276,12,completed
2019-06-15,2700,4277,12,completed
2019-06-15,1232,4278,5,completed
2019-06-15,1220,4279,4,completed
2019-06-15,5215,4280,11,completed
2019-06-15,3810,4281,2,completed
2019-06-15,3740,4282,3,completed
2019-06-15,5597,4283,5,completed
2019-06-15,3887,4284,4,completed
2019-06-15,5015,4285,13,completed
2019-06-15,2504,4286,4,completed
2019-06-15,901,4287,13,completed
2019-06-15,656,4288,13,completed
2019-06-15,3792,4289,1,completed
2019-06-15,990,4290,4,completed
2019-06-15,4233,4291,4,completed
2019-06-15,1808,4292,13,completed
2019-06-15,2083,4293,12,completed
2019-06-15,4600,4294,11,completed
2019-06-15,657,4295,13,completed
2019-06-15,5597,4296,5,completed
2019-06-15,873,4297,6,completed
2019-06-15,1122,4298,9,completed
2019-06-15,5423,4299,11,completed
2019-06-15,2276,4300,8,completed
2019-06-15,2733,4301,6,completed
2019-06-15,3007,4302,5,completed
2019-06-15,3298,4303,11,completed
2019-06-15,5114,4304,13,completed
2019-06-15,2832,4305,2,completed
2019-06-15,32,4306,13,completed
2019-06-15,1645,4307,7,completed
2019-06-15,441,4308,4,completed
2019-06-15,1740,4309,3,completed
2019-06-15,5174,4310,4,completed
2019-06-15,434,4311,13,completed
2019-06-15,544,4312,7,completed
2019-06-15,788,4313,7,completed
2019-06-15,8,4314,4,completed
2019-06-15,800,4315,13,completed
2019-06-15,3348,4316,8,completed
2019-06-15,5477,4317,13,completed
2019-06-15,4091,4318,1,completed
2019-06-15,2043,4319,13,completed
2019-06-15,4232,4320,4,completed
2019-06-15,4613,4321,7,completed
2019-06-15,1016,4322,6,completed
2019-06-15,1232,4323,5,completed
2019-06-15,5523,4324,12,completed
2019-06-15,2439,4325,2,completed
2019-06-15,3003,4326,7,completed
2019-06-15,5228,4327,13,completed
2019-06-15,843,4328,2,completed
2019-06-15,150,4329,13,completed
2019-06-15,5092,4330,11,completed
2019-06-15,607,4331,9,completed
2019-06-15,2465,4332,6,completed
2019-06-15,5458,4333,2,completed
2019-06-15,3544,4334,5,completed
2019-06-15,3611,4335,6,completed
2019-06-15,2202,4336,1,completed
2019-06-15,3100,4337,2,completed
2019-06-15,5048,4338,11,completed
2019-06-15,5489,4339,13,completed
2019-06-15,1016,4340,6,completed
2019-06-15,2927,4341,2,completed
2019-06-15,2570,4342,2,completed
2019-06-15,5389,4343,10,completed
2019-06-15,853,4344,4,completed
2019-06-15,2051,4345,2,completed
2019-06-15,2655,4346,13,completed
2019-06-15,4157,4347,1,completed
2019-06-15,1234,4348,5,completed
2019-06-15,2896,4349,6,completed
2019-06-15,1626,4350,1,completed
2019-06-15,3558,4351,8,completed
2019-06-15,5497,4352,11,completed
2019-06-15,3173,4353,13,completed
2019-06-15,5488,4354,12,completed
2019-06-15,5522,4355,12,completed
2019-06-15,4861,4356,9,completed
2019-06-15,2470,4357,4,completed
2019-06-15,1233,4358,5,completed
2019-06-15,1808,4359,13,completed
2019-06-15,5173,4360,4,completed
2019-06-15,4870,4361,2,completed
2019-06-15,2295,4362,7,completed
2019-06-15,2491,4363,2,completed
2019-06-15,3811,4364,2,completed
2019-06-15,2463,4365,3,completed
2019-06-15,3559,4366,8,completed
2019-06-15,2277,4367,8,completed
2019-06-15,5489,4368,13,completed
2019-06-15,1639,4369,8,completed
2019-06-15,5640,4370,11,completed
2019-06-15,3002,4371,7,completed
2019-06-15,2715,4372,6,completed
2019-06-15,3012,4373,13,completed
2019-06-15,3631,4374,11,completed
2019-06-15,4310,4375,7,completed
2019-06-15,607,4376,9,completed
2019-06-15,2416,4377,12,completed
2019-06-15,1165,4378,13,completed
2019-06-15,327,4379,12,completed
2019-06-15,4995,4380,9,completed
2019-06-15,746,4381,13,completed
2019-06-15,471,4382,9,completed
2019-06-15,5228,4383,13,completed
2019-06-15,1218,4384,4,completed
2019-06-15,746,4385,13,completed
2019-06-15,3258,4386,1,completed
2019-06-15,4742,4387,2,completed
2019-06-15,625,4388,10,completed
2019-06-15,5640,4389,11,completed
2019-06-15,3512,4390,2,completed
2019-06-15,1751,4391,10,completed
2019-06-15,2411,4392,13,completed
2019-06-15,241,4393,4,completed
2019-06-15,3752,4394,4,completed
2019-06-15,5399,4395,9,completed
2019-06-15,5283,4396,3,completed
2019-06-15,3324,4397,12,completed
2019-06-15,4013,4398,13,completed
2019-06-15,5265,4399,4,completed
2019-06-15,93,4400,1,completed
2019-06-15,2491,4401,2,completed
2019-06-15,3345,4402,5,completed
2019-06-15,844,4403,2,completed
2019-06-15,5355,4404,4,completed
2019-06-15,3778,4405,8,completed
2019-06-16,1701,4406,8,completed
2019-06-16,1848,4407,3,completed
2019-06-16,844,4408,2,completed
2019-06-16,92,4409,1,completed
2019-06-16,572,4410,8,completed
2019-06-16,3595,4411,10,completed
2019-06-16,2276,4412,8,completed
2019-06-16,2769,4413,13,completed
2019-06-16,2224,4414,11,completed
2019-06-16,2114,4415,7,completed
2019-06-16,2275,4416,8,completed
2019-06-16,798,4417,13,completed
2019-06-16,3426,4418,6,completed
2019-06-16,1112,4419,9,completed
2019-06-16,1234,4420,5,completed
2019-06-16,1201,4421,4,completed
2019-06-16,851,4422,4,completed
2019-06-16,2776,4423,2,completed
2019-06-16,3659,4424,8,completed
2019-06-16,666,4425,1,completed
2019-06-16,3649,4426,3,completed
2019-06-16,3679,4427,13,completed
2019-06-16,4751,4428,9,completed
2019-06-16,402,4429,1,completed
2019-06-16,3559,4430,12,completed
2019-06-16,473,4431,9,completed
2019-06-16,3543,4432,5,completed
2019-06-16,1073,4433,6,completed
2019-06-16,2020,4434,2,completed
2019-06-16,5495,4435,11,completed
2019-06-16,1644,4436,7,completed
2019-06-16,568,4437,11,completed
2019-06-16,5496,4438,11,completed
2019-06-16,2869,4439,4,completed
2019-06-16,567,4440,3,completed
2019-06-16,1739,4441,3,completed
2019-06-16,3138,4442,4,completed
2019-06-16,2226,4443,11,completed
2019-06-16,4921,4444,11,completed
2019-06-16,532,4445,4,completed
2019-06-16,1232,4446,5,completed
2019-06-16,3800,4447,4,completed
2019-06-16,5215,4448,11,completed
2019-06-16,2619,4449,1,completed
2019-06-16,5039,4450,8,completed
2019-06-16,1503,4451,9,completed
2019-06-16,52,4452,13,completed
2019-06-16,5521,4453,12,completed
2019-06-16,2381,4454,11,completed
2019-06-16,5031,4455,6,completed
2019-06-16,3558,4456,8,completed
2019-06-16,558,4457,7,completed
2019-06-16,2114,4458,7,completed
2019-06-16,1207,4459,6,completed
2019-06-16,1444,4460,9,completed
2019-06-16,4667,4461,6,completed
2019-06-16,333,4462,4,completed
2019-06-16,5402,4463,2,completed
2019-06-16,3260,4464,1,completed
2019-06-16,4891,4465,2,completed
2019-06-16,4922,4466,11,completed
2019-06-16,1662,4467,12,completed
2019-06-16,2294,4468,7,completed
2019-06-16,3402,4469,4,completed
2019-06-16,4238,4470,2,completed
2019-06-16,1111,4471,9,completed
2019-06-16,4724,4472,2,completed
2019-06-16,3597,4473,10,completed
2019-06-16,1038,4474,8,completed
2019-06-16,1390,4475,6,completed
2019-06-16,1680,4476,11,completed
2019-06-16,4228,4477,13,completed
2019-06-16,1444,4478,9,completed
2019-06-16,4180,4479,5,completed
2019-06-16,2241,4480,9,completed
2019-06-16,2812,4481,9,completed
2019-06-16,1923,4482,4,completed
2019-06-16,1912,4483,5,completed
2019-06-16,5255,4484,7,completed
2019-06-16,2235,4485,3,completed
2019-06-16,5337,4486,13,completed
2019-06-16,1829,4487,4,completed
2019-06-16,2832,4488,2,completed
2019-06-16,2769,4489,13,completed
2019-06-16,4344,4490,2,completed
2019-06-16,1680,4491,11,completed
2019-06-16,3069,4492,3,completed
2019-06-16,5399,4493,9,completed
2019-06-16,1809,4494,13,completed
2019-06-16,1675,4495,9,completed
2019-06-16,1057,4496,4,completed
2019-06-16,3123,4497,4,completed
2019-06-16,2078,4498,6,completed
2019-06-16,2169,4499,9,completed
2019-06-16,4889,4500,2,completed
2019-06-16,5032,4501,2,completed
2019-06-16,1910,4502,5,completed
2019-06-16,3123,4503,4,completed
2019-06-16,1699,4504,8,completed
2019-06-16,39,4505,6,completed
2019-06-16,2225,4506,11,completed
2019-06-16,366,4507,3,completed
2019-06-16,1626,4508,1,completed
2019-06-16,4352,4509,2,completed
2019-06-16,497,4510,4,completed
2019-06-16,2471,4511,4,completed
2019-06-16,2662,4512,13,completed
2019-06-16,5658,4513,1,completed
2019-06-16,3679,4514,13,completed
2019-06-16,852,4515,4,completed
2019-06-16,824,4516,11,completed
2019-06-16,5083,4517,6,completed
2019-06-16,4725,4518,2,completed
2019-06-16,1958,4519,4,completed
2019-06-16,2666,4520,6,completed
2019-06-16,4310,4521,7,completed
2019-06-16,4132,4522,4,completed
2019-06-16,3810,4523,2,completed
2019-06-16,80,4524,8,completed
2019-06-16,3810,4525,2,completed
2019-06-16,2226,4526,11,completed
2019-06-16,5399,4527,9,completed
2019-06-16,3181,4528,13,completed
2019-06-16,4552,4529,1,completed
2019-06-16,2502,4530,13,completed
2019-06-16,5641,4531,11,completed
2019-06-16,1914,4532,3,completed
2019-06-16,701,4533,4,completed
2019-06-16,5495,4534,11,completed
2019-06-16,2823,4535,1,completed
2019-06-16,5041,4536,8,completed
2019-06-16,2022,4537,2,completed
2019-06-16,1232,4538,5,completed
2019-06-16,4068,4539,13,completed
2019-06-16,718,4540,4,completed
2019-06-16,4432,4541,4,completed
2019-06-16,3139,4542,4,completed
2019-06-16,1057,4543,6,completed
2019-06-16,1493,4544,8,completed
2019-06-16,4422,4545,2,completed
2019-06-16,318,4546,12,completed
2019-06-16,271,4547,13,completed
2019-06-16,1911,4548,5,completed
2019-06-16,88,4549,1,completed
2019-06-16,5253,4550,7,completed
2019-06-16,2879,4551,11,completed
2019-06-16,5263,4552,4,completed
2019-06-16,5305,4553,3,completed
2019-06-16,3379,4554,7,completed
2019-06-16,5113,4555,13,completed
2019-06-16,4177,4556,13,completed
2019-06-16,642,4557,13,completed
2019-06-16,1661,4558,12,completed
2019-06-16,538,4559,4,completed
2019-06-16,5039,4560,8,completed
2019-06-16,1503,4561,9,completed
2019-06-16,2661,4562,13,completed
2019-06-16,975,4563,11,completed
2019-06-16,786,4564,7,completed
2019-06-16,580,4565,4,completed
2019-06-16,94,4566,1,completed
2019-06-16,5229,4567,13,completed
2019-06-16,444,4568,1,completed
2019-06-16,5640,4569,11,completed
2019-06-16,5389,4570,10,completed
2019-06-16,3058,4571,13,completed
2019-06-16,3918,4572,4,completed
2019-06-16,5072,4573,3,completed
2019-06-16,2471,4574,4,completed
2019-06-16,5229,4575,13,completed
2019-06-16,3445,4576,11,completed
2019-06-16,5263,4577,4,completed
2019-06-16,573,4578,8,completed
2019-06-16,5518,4579,9,completed
2019-06-16,3279,4580,9,completed
2019-06-16,4048,4581,13,completed
2019-06-16,5497,4582,11,completed
2019-06-16,5497,4583,11,completed
2019-06-16,3772,4584,13,completed
2019-06-16,2168,4585,13,completed
2019-06-16,1208,4586,6,completed
2019-06-16,976,4587,6,completed
2019-06-16,1056,4588,4,completed
2019-06-16,5543,4589,2,completed
2019-06-16,4311,4590,7,completed
2019-06-16,1638,4591,8,completed
2019-06-16,3125,4592,4,completed
2019-06-16,4552,4593,1,completed
2019-06-16,3011,4594,13,completed
2019-06-16,2472,4595,4,completed
2019-06-16,2810,4596,9,completed
2019-06-16,50,4597,13,completed
2019-06-16,3679,4598,13,completed
2019-06-16,4322,4599,1,completed
2019-06-16,3775,4600,13,completed
2019-06-16,4852,4601,1,completed
2019-06-16,5094,4602,1,completed
2019-06-16,66,4603,6,completed
2019-06-16,150,4604,13,completed
2019-06-16,4725,4605,2,completed
2019-06-16,3032,4606,2,completed
2019-06-16,2389,4607,1,completed
2019-06-16,496,4608,4,completed
2019-06-16,4641,4609,3,completed
2019-06-16,4747,4610,10,completed
2019-06-16,4322,4611,1,completed
2019-06-16,5296,4612,13,completed
2019-06-16,2294,4613,7,completed
2019-06-16,5030,4614,6,completed
2019-06-16,1567,4615,7,completed
2019-06-16,1707,4616,8,completed
2019-06-16,835,4617,13,completed
2019-06-16,3446,4618,11,completed
2019-06-16,873,4619,6,completed
2019-06-16,2824,4620,1,completed
2019-06-16,1440,4621,11,completed
2019-06-16,1399,4622,2,completed
2019-06-16,2389,4623,2,completed
2019-06-16,226,4624,9,completed
2019-06-16,3402,4625,4,completed
2019-06-16,241,4626,4,completed
2019-06-16,656,4627,9,completed
2019-06-16,3124,4628,4,completed
2019-06-16,4613,4629,7,completed
2019-06-16,832,4630,13,completed
2019-06-16,3863,4631,6,completed
2019-06-16,4723,4632,2,completed
2019-06-16,4352,4633,2,completed
2019-06-16,787,4634,7,completed
2019-06-16,5034,4635,2,completed
2019-06-16,3420,4636,12,completed
2019-06-16,2578,4637,11,completed
2019-06-16,383,4638,1,completed
2019-06-16,2099,4639,4,completed
2019-06-16,1958,4640,4,completed
2019-06-16,3773,4641,13,completed
2019-06-16,92,4642,1,completed
2019-06-16,2448,4643,7,completed
2019-06-16,1886,4644,7,completed
2019-06-16,332,4645,4,completed
2019-06-16,497,4646,4,completed
2019-06-16,1853,4647,13,completed
2019-06-16,1751,4648,10,completed
2019-06-16,1234,4649,5,completed
2019-06-16,48,4650,9,completed
2019-06-16,1201,4651,9,completed
2019-06-16,2977,4652,4,completed
2019-06-16,4311,4653,7,completed
2019-06-16,2236,4654,3,completed
2019-06-16,403,4655,1,completed
2019-06-16,1111,4656,9,completed
2019-06-16,5230,4657,13,completed
2019-06-16,4879,4658,6,completed
2019-06-16,1040,4659,2,completed
2019-06-16,5640,4660,11,completed
2019-06-16,1680,4661,11,completed
2019-06-16,852,4662,4,completed
2019-06-16,1483,4663,13,completed
2019-06-16,3339,4664,11,completed
2019-06-16,2871,4665,6,completed
2019-06-16,3508,4666,2,completed
2019-06-16,1760,4667,12,completed
2019-06-16,2996,4668,12,completed
2019-06-16,4553,4669,1,completed
2019-06-16,4158,4670,1,completed
2019-06-16,3915,4671,4,completed
2019-06-16,379,4672,10,completed
2019-06-16,1110,4673,9,completed
2019-06-17,4449,4674,10,completed
2019-06-17,4921,4675,11,completed
2019-06-17,384,4676,1,completed
2019-06-17,1092,4677,13,completed
2019-06-17,4667,4678,6,completed
2019-06-17,2832,4679,2,completed
2019-06-17,2928,4680,2,completed
2019-06-17,2415,4681,12,completed
2019-06-17,3983,4682,11,completed
2019-06-17,2169,4683,13,completed
2019-06-17,5095,4684,13,completed
2019-06-17,1583,4685,13,completed
2019-06-17,1234,4686,5,completed
2019-06-17,4612,4687,4,completed
2019-06-17,4840,4688,11,completed
2019-06-17,1111,4689,2,completed
2019-06-17,33,4690,11,completed
2019-06-17,1728,4691,11,completed
2019-06-17,3763,4692,9,completed
2019-06-17,3698,4693,1,completed
2019-06-17,1709,4694,8,completed
2019-06-17,1400,4695,2,completed
2019-06-17,1232,4696,5,completed
2019-06-17,442,4697,1,completed
2019-06-17,4321,4698,1,completed
2019-06-17,2116,4699,7,completed
2019-06-17,492,4700,11,completed
2019-06-17,2116,4701,7,completed
2019-06-17,4351,4702,2,completed
2019-06-17,1050,4703,11,completed
2019-06-17,4462,4704,12,completed
2019-06-17,3108,4705,11,completed
2019-06-17,3558,4706,8,completed
2019-06-17,746,4707,13,completed
2019-06-17,5489,4708,13,completed
2019-06-17,4026,4709,5,completed
2019-06-17,1224,4710,4,completed
2019-06-17,3585,4711,13,completed
2019-06-17,4272,4712,13,completed
2019-06-17,1425,4713,12,completed
2019-06-17,1929,4714,13,completed
2019-06-17,5230,4715,13,completed
2019-06-17,3255,4716,2,completed
2019-06-17,3986,4717,3,completed
2019-06-17,1970,4718,7,completed
2019-06-17,4517,4719,9,completed
2019-06-17,3596,4720,10,completed
2019-06-17,3496,4721,13,completed
2019-06-17,3544,4722,5,completed
2019-06-17,3758,4723,1,completed
2019-06-17,3207,4724,13,completed
2019-06-17,3585,4725,13,completed
2019-06-17,1854,4726,13,completed
2019-06-17,1400,4727,2,completed
2019-06-17,5641,4728,11,completed
2019-06-17,5424,4729,11,completed
2019-06-17,5285,4730,3,completed
2019-06-17,3136,4731,1,completed
2019-06-17,3798,4732,1,completed
2019-06-17,473,4733,9,completed
2019-06-17,2602,4734,6,completed
2019-06-17,5127,4735,12,completed
2019-06-17,4388,4736,13,completed
2019-06-17,1,4737,11,completed
2019-06-17,5487,4738,13,completed
2019-06-17,473,4739,9,completed
2019-06-17,2292,4740,9,completed
2019-06-17,603,4741,3,completed
2019-06-17,5355,4742,4,completed
2019-06-17,1869,4743,2,completed
2019-06-17,5263,4744,4,completed
2019-06-17,2670,4745,13,completed
2019-06-17,3921,4746,7,completed
